Graph String Name,Masrik Form of adjacency matrix
JCXfvj{~C}?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 0 0 0 1 1 1 0]
[1 1 0 0 1 0 0 1 1 0 1]
[1 1 0 0 1 0 0 1 1 0 1]
[1 0 1 1 0 0 0 1 0 1 1]
[1 0 0 0 0 0 1 1 1 1 1]
[1 0 0 0 0 1 0 1 1 1 1]
[0 1 1 1 1 1 1 0 0 0 0]
[0 1 1 1 0 1 1 0 0 1 0]
[0 1 0 0 1 1 1 0 1 0 1]
[0 0 1 1 1 1 1 0 0 1 0]"
JCXfuz{~Dm?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 0 0 0 1 1 1 0]
[1 1 0 0 1 0 0 1 1 1 0]
[1 1 0 0 1 0 0 1 1 0 1]
[1 0 1 1 0 0 0 1 0 1 1]
[1 0 0 0 0 0 1 1 1 1 1]
[1 0 0 0 0 1 0 1 1 1 1]
[0 1 1 1 1 1 1 0 0 0 0]
[0 1 1 1 0 1 1 0 0 0 1]
[0 1 1 0 1 1 1 0 0 0 1]
[0 0 0 1 1 1 1 0 1 1 0]"
JCXfuzu~Dy?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 0 0 0 1 1 1 0]
[1 1 0 0 1 0 0 1 1 0 1]
[1 1 0 0 1 0 0 1 0 1 1]
[1 0 1 1 0 0 0 0 1 1 1]
[1 0 0 0 0 0 1 1 1 1 1]
[1 0 0 0 0 1 0 1 1 1 1]
[0 1 1 1 0 1 1 0 0 0 1]
[0 1 1 0 1 1 1 0 0 1 0]
[0 1 0 1 1 1 1 0 1 0 0]
[0 0 1 1 1 1 1 1 0 0 0]"
JCXfuy}~Fi?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 0 0 0 1 1 1 0]
[1 1 0 0 1 0 0 1 1 0 1]
[1 1 0 0 1 0 0 1 0 1 1]
[1 0 1 1 0 0 0 0 1 1 1]
[1 0 0 0 0 0 1 1 1 1 1]
[1 0 0 0 0 1 0 1 1 1 1]
[0 1 1 1 0 1 1 0 0 1 0]
[0 1 1 0 1 1 1 0 0 0 1]
[0 1 0 1 1 1 1 1 0 0 0]
[0 0 1 1 1 1 1 0 1 0 0]"
JCZfey|^fs?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 1 1 0 1 0 0 0]
[1 1 0 1 0 0 0 0 1 1 1]
[1 1 1 0 0 0 0 1 1 1 0]
[1 1 0 0 0 0 1 1 1 0 1]
[1 1 0 0 0 0 1 1 0 1 1]
[1 0 0 0 1 1 0 1 1 1 0]
[0 1 0 1 1 1 1 0 0 0 1]
[0 0 1 1 1 0 1 0 0 1 1]
[0 0 1 1 0 1 1 0 1 0 1]
[0 0 1 0 1 1 0 1 1 1 0]"
JCZetz{|bu?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 1 0 0 1 1 0 0]
[1 1 0 0 0 1 0 1 1 1 0]
[1 1 0 0 0 0 1 1 0 1 1]
[1 1 0 0 0 0 1 1 1 0 1]
[1 0 1 0 0 0 0 1 1 1 1]
[1 0 0 1 1 0 0 0 1 1 1]
[0 1 1 1 1 1 0 0 0 1 0]
[0 1 1 0 1 1 1 0 0 0 1]
[0 0 1 1 0 1 1 1 0 0 1]
[0 0 0 1 1 1 1 0 1 1 0]"
JCZbvr]|dy?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 0 0 0 1 1 1 0]
[1 1 0 1 1 1 0 1 0 0 0]
[1 1 1 0 0 0 1 0 1 0 1]
[1 0 1 0 0 1 0 1 0 1 1]
[1 0 1 0 1 0 0 0 1 1 1]
[1 0 0 1 0 0 0 1 1 1 1]
[0 1 1 0 1 0 1 0 0 1 1]
[0 1 0 1 0 1 1 0 0 1 1]
[0 1 0 0 1 1 1 1 1 0 0]
[0 0 0 1 1 1 1 1 1 0 0]"
JCZbuzy|dy?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 1 1 0 1 0 0 0]
[1 1 0 1 1 0 0 0 1 1 0]
[1 1 1 0 0 0 0 1 1 0 1]
[1 1 1 0 0 0 0 1 0 1 1]
[1 1 0 0 0 0 1 1 1 1 0]
[1 0 0 0 0 1 0 1 1 1 1]
[0 1 0 1 1 1 1 0 0 0 1]
[0 0 1 1 0 1 1 0 0 1 1]
[0 0 1 0 1 1 1 0 1 0 1]
[0 0 0 1 1 0 1 1 1 1 0]"
JCZbuzu~Du?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 1 0 0 1 1 0 0]
[1 1 0 0 0 1 0 1 1 1 0]
[1 1 0 0 0 0 1 1 1 0 1]
[1 1 0 0 0 0 1 1 0 1 1]
[1 0 1 0 0 0 0 1 1 1 1]
[1 0 0 1 1 0 0 0 1 1 1]
[0 1 1 1 1 1 0 0 0 0 1]
[0 1 1 1 0 1 1 0 0 1 0]
[0 0 1 0 1 1 1 0 1 0 1]
[0 0 0 1 1 1 1 1 0 1 0]"
JCZeju}~Fq?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 1 0 0 1 1 0 0]
[1 1 0 0 0 1 0 1 1 1 0]
[1 1 0 0 0 0 1 1 0 1 1]
[1 1 0 0 0 0 1 0 1 1 1]
[1 0 1 0 0 0 0 1 1 1 1]
[1 0 0 1 1 0 0 0 1 1 1]
[0 1 1 1 0 1 0 0 1 0 1]
[0 1 1 0 1 1 1 1 0 0 0]
[0 0 1 1 1 1 1 0 0 0 1]
[0 0 0 1 1 1 1 1 0 1 0]"
JCZbmy}}fq?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 1 0 0 1 1 0 0]
[1 1 0 1 0 1 1 0 0 1 0]
[1 1 1 0 0 0 0 1 0 1 1]
[1 1 0 0 0 0 0 1 1 1 1]
[1 0 1 0 0 0 1 1 1 1 0]
[1 0 1 0 0 1 0 1 1 0 1]
[0 1 0 1 1 1 1 0 0 0 1]
[0 1 0 0 1 1 1 0 0 1 1]
[0 0 1 1 1 1 0 0 1 0 1]
[0 0 0 1 1 0 1 1 1 1 0]"
JCZfvp{vdj?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 1 0 0 1 1 0 0]
[1 1 0 1 0 1 1 0 0 1 0]
[1 1 1 0 0 0 0 1 1 1 0]
[1 1 0 0 0 0 0 1 1 1 1]
[1 0 1 0 0 0 1 1 0 1 1]
[1 0 1 0 0 1 0 1 1 0 1]
[0 1 0 1 1 1 1 0 0 0 1]
[0 1 0 1 1 0 1 0 0 1 1]
[0 0 1 1 1 1 0 0 1 0 1]
[0 0 0 0 1 1 1 1 1 1 0]"
JCZb~jwvTt?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 0 0 0 1 1 1 0]
[1 1 0 1 1 1 0 1 0 0 0]
[1 1 1 0 0 0 1 1 0 0 1]
[1 0 1 0 0 1 0 0 1 1 1]
[1 0 1 0 1 0 0 1 1 0 1]
[1 0 0 1 0 0 0 1 1 1 1]
[0 1 1 1 0 1 1 0 0 1 0]
[0 1 0 0 1 1 1 0 0 1 1]
[0 1 0 0 1 0 1 1 1 0 1]
[0 0 0 1 1 1 1 0 1 1 0]"
JCZVFzy^d{?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 0 0 0 1 1 1 0]
[1 1 0 0 1 0 0 1 1 0 1]
[1 1 0 0 0 0 0 1 1 1 1]
[1 0 1 0 0 1 1 1 0 1 0]
[1 0 0 0 1 0 1 0 1 1 1]
[1 0 0 0 1 1 0 1 1 1 0]
[0 1 1 1 1 0 1 0 0 0 1]
[0 1 1 1 0 1 1 0 0 0 1]
[0 1 0 1 1 1 1 0 0 0 1]
[0 0 1 1 0 1 0 1 1 1 0]"
JCZVfZynby?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 1 1 0 1 0 0 0]
[1 1 0 1 0 0 0 1 1 1 0]
[1 1 1 0 0 0 0 1 1 0 1]
[1 1 0 0 0 0 1 0 1 1 1]
[1 1 0 0 0 0 1 1 0 1 1]
[1 0 0 0 1 1 0 1 0 1 1]
[0 1 1 1 0 1 1 0 1 0 0]
[0 0 1 1 1 0 0 1 0 1 1]
[0 0 1 0 1 1 1 0 1 0 1]
[0 0 0 1 1 1 1 0 1 1 0]"
JCZVfX}}dy?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 1 1 0 1 0 0 0]
[1 1 0 1 0 0 0 0 1 1 1]
[1 1 1 0 0 0 0 1 1 1 0]
[1 1 0 0 0 0 1 1 1 0 1]
[1 1 0 0 0 0 1 1 0 1 1]
[1 0 0 0 1 1 0 1 0 1 1]
[0 1 0 1 1 1 1 0 1 0 0]
[0 0 1 1 1 0 0 1 0 1 1]
[0 0 1 1 0 1 1 0 1 0 1]
[0 0 1 0 1 1 1 0 1 1 0]"
JCZVfZxnb{?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 1 1 0 1 0 0 0]
[1 1 0 1 1 0 0 0 1 1 0]
[1 1 1 0 0 0 0 1 1 0 1]
[1 1 1 0 0 0 0 0 1 1 1]
[1 1 0 0 0 0 1 1 0 1 1]
[1 0 0 0 0 1 0 1 1 1 1]
[0 1 0 1 0 1 1 0 1 1 0]
[0 0 1 1 1 0 1 1 0 0 1]
[0 0 1 0 1 1 1 1 0 0 1]
[0 0 0 1 1 1 1 0 1 1 0]"
JCZVVr{^dm?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 0 0 0 1 1 1 0]
[1 1 0 0 1 0 0 1 1 1 0]
[1 1 0 0 0 0 0 1 1 1 1]
[1 0 1 0 0 1 1 1 0 0 1]
[1 0 0 0 1 0 1 0 1 1 1]
[1 0 0 0 1 1 0 1 1 0 1]
[0 1 1 1 1 0 1 0 0 1 0]
[0 1 1 1 0 1 1 0 0 0 1]
[0 1 1 1 0 1 0 1 0 0 1]
[0 0 0 1 1 1 1 0 1 1 0]"
JCZVVq}|by?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 1 0 0 1 1 0 0]
[1 1 0 0 0 1 1 1 0 1 0]
[1 1 0 0 0 1 0 0 1 1 1]
[1 1 0 0 0 0 0 1 1 1 1]
[1 0 1 1 0 0 1 1 0 0 1]
[1 0 1 0 0 1 0 1 0 1 1]
[0 1 1 0 1 1 1 0 1 0 0]
[0 1 0 1 1 0 0 1 0 1 1]
[0 0 1 1 1 0 1 0 1 0 1]
[0 0 0 1 1 1 1 0 1 1 0]"
JCZVVrt^d{?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 1 1 0 1 0 0 0]
[1 1 0 1 0 0 1 0 1 1 0]
[1 1 1 0 0 0 1 0 1 0 1]
[1 1 0 0 0 0 1 1 0 1 1]
[1 1 0 0 0 0 0 1 1 1 1]
[1 0 1 1 1 0 0 0 1 0 1]
[0 1 0 0 1 1 0 0 1 1 1]
[0 0 1 1 0 1 1 1 0 1 0]
[0 0 1 0 1 1 0 1 1 0 1]
[0 0 0 1 1 1 1 1 0 1 0]"
JCZVVh}~Du?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 0 0 0 1 1 1 0]
[1 1 0 0 1 0 0 1 1 0 1]
[1 1 0 0 0 0 0 1 1 1 1]
[1 0 1 0 0 1 1 1 0 0 1]
[1 0 0 0 1 0 1 0 1 1 1]
[1 0 0 0 1 1 0 1 0 1 1]
[0 1 1 1 1 0 1 0 1 0 0]
[0 1 1 1 0 1 0 1 0 1 0]
[0 1 0 1 0 1 1 0 1 0 1]
[0 0 1 1 1 1 1 0 0 1 0]"
JCZVTzu}by?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 1 0 0 1 1 0 0]
[1 1 0 0 0 1 1 1 0 1 0]
[1 1 0 0 0 0 0 1 1 1 1]
[1 1 0 0 0 1 0 1 1 0 1]
[1 0 1 0 1 0 1 0 0 1 1]
[1 0 1 0 0 1 0 1 0 1 1]
[0 1 1 1 1 0 1 0 1 0 0]
[0 1 0 1 1 0 0 1 0 1 1]
[0 0 1 1 0 1 1 0 1 0 1]
[0 0 0 1 1 1 1 0 1 1 0]"
JCZTvZx|b{?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 1 0 0 1 1 0 0]
[1 1 0 1 0 1 0 0 0 1 1]
[1 1 1 0 0 1 0 1 0 1 0]
[1 1 0 0 0 0 0 1 1 1 1]
[1 0 1 1 0 0 1 1 0 0 1]
[1 0 0 0 0 1 0 1 1 1 1]
[0 1 0 1 1 1 1 0 1 0 0]
[0 1 0 0 1 0 1 1 0 1 1]
[0 0 1 1 1 0 1 0 1 0 1]
[0 0 1 0 1 1 1 0 1 1 0]"
JCZT~jwzRt?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 1 1 0 1 0 0 0]
[1 1 0 1 1 0 1 0 1 0 0]
[1 1 1 0 0 0 1 0 1 1 0]
[1 1 1 0 0 0 0 1 0 1 1]
[1 1 0 0 0 0 0 1 1 1 1]
[1 0 1 1 0 0 0 0 1 1 1]
[0 1 0 0 1 1 0 0 1 1 1]
[0 0 1 1 0 1 1 1 0 0 1]
[0 0 0 1 1 1 1 1 0 0 1]
[0 0 0 0 1 1 1 1 1 1 0]"
JCZNfr{^dm?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 1 0 0 1 1 0 0]
[1 1 0 1 0 1 0 1 0 1 0]
[1 1 1 0 0 0 0 1 1 0 1]
[1 1 0 0 0 0 0 1 1 1 1]
[1 0 1 0 0 0 1 0 1 1 1]
[1 0 0 0 0 1 0 1 1 1 1]
[0 1 1 1 1 0 1 0 0 0 1]
[0 1 0 1 1 1 1 0 0 1 0]
[0 0 1 0 1 1 1 0 1 0 1]
[0 0 0 1 1 1 1 1 0 1 0]"
JCZNfh}~Du?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 1 0 0 1 1 0 0]
[1 1 0 1 0 1 0 1 0 1 0]
[1 1 1 0 0 0 0 1 0 1 1]
[1 1 0 0 0 0 0 1 1 1 1]
[1 0 1 0 0 0 1 0 1 1 1]
[1 0 0 0 0 1 0 1 1 1 1]
[0 1 1 1 1 0 1 0 0 0 1]
[0 1 0 0 1 1 1 0 0 1 1]
[0 0 1 1 1 1 1 0 1 0 0]
[0 0 0 1 1 1 1 1 1 0 0]"
JCZJvr{|dm?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 1 0 0 1 1 0 0]
[1 1 0 1 0 1 0 0 0 1 1]
[1 1 1 0 0 0 0 1 1 1 0]
[1 1 0 0 0 0 0 1 1 1 1]
[1 0 1 0 0 0 1 1 0 1 1]
[1 0 0 0 0 1 0 1 1 1 1]
[0 1 0 1 1 1 1 0 0 0 1]
[0 1 0 1 1 0 1 0 0 1 1]
[0 0 1 1 1 1 1 0 1 0 0]
[0 0 1 0 1 1 1 1 1 0 0]"
JCZJvjy~Dm?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 1 0 0 1 1 0 0]
[1 1 0 1 0 1 0 0 0 1 1]
[1 1 1 0 0 0 0 1 1 1 0]
[1 1 0 0 0 0 0 1 1 1 1]
[1 0 1 0 0 0 1 1 0 1 1]
[1 0 0 0 0 1 0 1 1 1 1]
[0 1 0 1 1 1 1 0 1 0 0]
[0 1 0 1 1 0 1 1 0 0 1]
[0 0 1 1 1 1 1 0 0 0 1]
[0 0 1 0 1 1 1 0 1 1 0]"
JCZJvjy|dy?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 1 0 0 1 1 0 0]
[1 1 0 0 0 1 0 1 0 1 1]
[1 1 0 0 0 0 1 1 1 1 0]
[1 1 0 0 0 0 0 1 1 1 1]
[1 0 1 0 0 0 1 1 0 1 1]
[1 0 0 1 0 1 0 0 1 1 1]
[0 1 1 1 1 1 0 0 1 0 0]
[0 1 0 1 1 0 1 1 0 0 1]
[0 0 1 1 1 1 1 0 0 0 1]
[0 0 1 0 1 1 1 0 1 1 0]"
JCZJvft~D{?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 1 0 0 1 1 0 0]
[1 1 0 1 0 1 0 1 0 1 0]
[1 1 1 0 0 0 0 0 1 1 1]
[1 1 0 0 0 0 0 1 1 1 1]
[1 0 1 0 0 0 1 1 0 1 1]
[1 0 0 0 0 1 0 1 1 1 1]
[0 1 1 0 1 1 1 0 1 0 0]
[0 1 0 1 1 0 1 1 0 0 1]
[0 0 1 1 1 1 1 0 0 0 1]
[0 0 0 1 1 1 1 0 1 1 0]"
JCZJnr{nfe?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 1 0 0 1 1 0 0]
[1 1 0 1 0 1 0 1 0 1 0]
[1 1 1 0 0 0 0 0 1 1 1]
[1 1 0 0 0 0 0 1 1 1 1]
[1 0 1 0 0 0 1 1 1 0 1]
[1 0 0 0 0 1 0 1 1 1 1]
[0 1 1 0 1 1 1 0 0 1 0]
[0 1 0 1 1 1 1 0 0 0 1]
[0 0 1 1 1 0 1 1 0 0 1]
[0 0 0 1 1 1 1 0 1 1 0]"
JCZJnru~Du?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 1 0 0 1 1 0 0]
[1 1 0 1 0 1 0 0 0 1 1]
[1 1 1 0 0 0 0 1 0 1 1]
[1 1 0 0 0 0 0 1 1 1 1]
[1 0 1 0 0 0 1 1 1 1 0]
[1 0 0 0 0 1 0 1 1 1 1]
[0 1 0 1 1 1 1 0 1 0 0]
[0 1 0 0 1 1 1 1 0 0 1]
[0 0 1 1 1 1 1 0 0 0 1]
[0 0 1 1 1 0 1 0 1 1 0]"
JCZJnj{}du?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 1 0 0 1 1 0 0]
[1 1 0 1 0 1 0 0 0 1 1]
[1 1 1 0 0 0 0 1 0 1 1]
[1 1 0 0 0 0 0 1 1 1 1]
[1 0 1 0 0 0 1 1 1 1 0]
[1 0 0 0 0 1 0 1 1 1 1]
[0 1 0 1 1 1 1 0 0 0 1]
[0 1 0 0 1 1 1 0 0 1 1]
[0 0 1 1 1 1 1 0 1 0 0]
[0 0 1 1 1 0 1 1 1 0 0]"
JCZJni}}fq?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 1 1 0 1 0 0 0]
[1 1 0 1 0 0 0 0 1 1 1]
[1 1 1 0 0 0 1 0 1 1 0]
[1 1 0 0 0 0 0 1 1 1 1]
[1 1 0 0 0 0 1 1 1 0 1]
[1 0 0 1 0 1 0 1 0 1 1]
[0 1 0 0 1 1 1 0 1 1 0]
[0 0 1 1 1 1 0 1 0 0 1]
[0 0 1 1 1 0 1 1 0 0 1]
[0 0 1 0 1 1 1 0 1 1 0]"
JCZJnfy~Dy?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 1 0 0 1 1 0 0]
[1 1 0 1 0 1 0 1 0 1 0]
[1 1 1 0 0 0 0 0 1 1 1]
[1 1 0 0 0 0 0 1 1 1 1]
[1 0 1 0 0 0 1 1 1 0 1]
[1 0 0 0 0 1 0 1 1 1 1]
[0 1 1 0 1 1 1 0 0 0 1]
[0 1 0 1 1 1 1 0 0 1 0]
[0 0 1 1 1 0 1 0 1 0 1]
[0 0 0 1 1 1 1 1 0 1 0]"
JCZH~ru|fq?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 1 0 0 1 1 0 0]
[1 1 0 0 0 1 1 1 1 0 0]
[1 1 0 0 0 1 0 1 0 1 1]
[1 1 0 0 0 0 0 1 1 1 1]
[1 0 1 1 0 0 0 1 0 1 1]
[1 0 1 0 0 0 0 1 1 1 1]
[0 1 1 1 1 1 1 0 0 0 0]
[0 1 1 0 1 0 1 0 0 1 1]
[0 0 0 1 1 1 1 0 1 0 1]
[0 0 0 1 1 1 1 0 1 1 0]"
JCZH~j{}fe?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 1 0 0 1 1 0 0]
[1 1 0 1 0 1 0 1 0 1 0]
[1 1 1 0 0 0 0 0 1 1 1]
[1 1 0 0 0 0 0 1 1 1 1]
[1 0 1 0 0 0 1 0 1 1 1]
[1 0 0 0 0 1 0 1 1 1 1]
[0 1 1 0 1 0 1 0 1 0 1]
[0 1 0 1 1 1 1 1 0 0 0]
[0 0 1 1 1 1 1 0 0 0 1]
[0 0 0 1 1 1 1 1 0 1 0]"
JCZH~jy}fi?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 1 1 1 0 0 0 0]
[1 1 0 1 1 0 0 1 1 0 0]
[1 1 1 0 0 0 0 1 0 1 1]
[1 1 1 0 0 1 0 0 0 1 1]
[1 1 0 0 1 0 0 0 1 1 1]
[1 1 0 0 0 0 0 1 1 1 1]
[0 0 1 1 0 0 1 0 1 1 1]
[0 0 1 0 0 1 1 1 0 1 1]
[0 0 0 1 1 1 1 1 1 0 0]
[0 0 0 1 1 1 1 1 1 0 0]"
JCZNrzs|Lu?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 1 1 1 0 0 0 0]
[1 1 0 1 1 0 0 1 1 0 0]
[1 1 1 0 0 0 0 1 1 1 0]
[1 1 1 0 0 1 0 0 0 1 1]
[1 1 0 0 1 0 0 1 0 1 1]
[1 1 0 0 0 0 0 1 1 1 1]
[0 0 1 1 0 1 1 0 1 0 1]
[0 0 1 1 0 0 1 1 0 1 1]
[0 0 0 1 1 1 1 0 1 0 1]
[0 0 0 0 1 1 1 1 1 1 0]"
JCXmfvu~D{?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 0 0 0 1 1 1 0]
[1 1 0 0 1 0 0 1 1 0 1]
[1 1 0 0 0 0 0 1 1 1 1]
[1 0 1 0 0 1 1 0 0 1 1]
[1 0 0 0 1 0 1 1 0 1 1]
[1 0 0 0 1 1 0 1 0 1 1]
[0 1 1 1 0 1 1 0 1 0 0]
[0 1 1 1 0 0 0 1 0 1 1]
[0 1 0 1 1 1 1 0 1 0 0]
[0 0 1 1 1 1 1 0 1 0 0]"
JCXnfr\|d{?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 1 1 0 1 0 0 0]
[1 1 0 1 0 0 0 1 1 1 0]
[1 1 1 0 0 0 0 1 1 1 0]
[1 1 0 0 0 0 1 0 1 1 1]
[1 1 0 0 0 0 1 1 1 0 1]
[1 0 0 0 1 1 0 1 0 1 1]
[0 1 1 1 0 1 1 0 0 0 1]
[0 0 1 1 1 1 0 0 0 1 1]
[0 0 1 1 1 0 1 0 1 0 1]
[0 0 0 0 1 1 1 1 1 1 0]"
JCXnezy|dy?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 1 1 0 1 0 0 0]
[1 1 0 1 0 0 0 1 1 1 0]
[1 1 1 0 0 0 0 1 1 1 0]
[1 1 0 0 0 0 1 1 1 0 1]
[1 1 0 0 0 0 1 1 0 1 1]
[1 0 0 0 1 1 0 0 1 1 1]
[0 1 1 1 1 1 0 0 0 0 1]
[0 0 1 1 1 0 1 0 0 1 1]
[0 0 1 1 0 1 1 0 1 0 1]
[0 0 0 0 1 1 1 1 1 1 0]"
JCXmvqv~Fk?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 0 0 0 1 1 1 0]
[1 1 0 0 1 0 0 1 1 0 1]
[1 1 0 0 0 0 0 1 1 1 1]
[1 0 1 0 0 1 1 1 0 1 0]
[1 0 0 0 1 0 1 0 1 1 1]
[1 0 0 0 1 1 0 0 1 1 1]
[0 1 1 1 1 0 0 0 1 0 1]
[0 1 1 1 0 1 1 1 0 0 0]
[0 1 0 1 1 1 1 0 0 0 1]
[0 0 1 1 0 1 1 1 0 1 0]"
JCXmvj{|du?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 0 0 0 1 1 1 0]
[1 1 0 0 1 0 0 1 1 1 0]
[1 1 0 0 0 0 0 1 1 1 1]
[1 0 1 0 0 1 1 1 0 0 1]
[1 0 0 0 1 0 1 0 1 1 1]
[1 0 0 0 1 1 0 0 1 1 1]
[0 1 1 1 1 0 0 0 1 0 1]
[0 1 1 1 0 1 1 1 0 0 0]
[0 1 1 1 0 1 1 0 0 0 1]
[0 0 0 1 1 1 1 1 0 1 0]"
JCXmvj{nfe?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 1 0 0 1 1 0 0]
[1 1 0 1 1 0 0 1 0 1 0]
[1 1 1 0 0 0 0 0 1 1 1]
[1 1 1 0 0 0 0 1 0 1 1]
[1 0 0 0 0 0 1 1 1 1 1]
[1 0 0 0 0 1 0 1 1 1 1]
[0 1 1 0 1 1 1 0 1 0 0]
[0 1 0 1 0 1 1 1 0 0 1]
[0 0 1 1 1 1 1 0 0 0 1]
[0 0 0 1 1 1 1 0 1 1 0]"
JCXmvjy|dy?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 0 0 0 1 1 1 0]
[1 1 0 0 1 0 0 1 1 0 1]
[1 1 0 0 0 0 0 1 1 1 1]
[1 0 1 0 0 1 1 1 0 0 1]
[1 0 0 0 1 0 1 0 1 1 1]
[1 0 0 0 1 1 0 0 1 1 1]
[0 1 1 1 1 0 0 0 0 1 1]
[0 1 1 1 0 1 1 0 0 1 0]
[0 1 0 1 0 1 1 1 1 0 0]
[0 0 1 1 1 1 1 1 0 0 0]"
JCXmvi}|fq?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 0 0 0 1 1 1 0]
[1 1 0 0 1 0 0 1 1 0 1]
[1 1 0 0 0 0 0 1 1 1 1]
[1 0 1 0 0 1 1 1 0 1 0]
[1 0 0 0 1 0 1 0 1 1 1]
[1 0 0 0 1 1 0 0 1 1 1]
[0 1 1 1 1 0 0 0 0 1 1]
[0 1 1 1 0 1 1 0 0 0 1]
[0 1 0 1 1 1 1 1 0 0 0]
[0 0 1 1 0 1 1 1 1 0 0]"
JCXmvjtnfs?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 1 1 1 0 0 0 0]
[1 1 0 1 1 0 0 1 1 0 0]
[1 1 1 0 0 0 0 1 0 1 1]
[1 1 1 0 0 0 0 1 1 1 0]
[1 1 0 0 0 0 1 0 1 1 1]
[1 1 0 0 0 1 0 0 1 1 1]
[0 0 1 1 1 0 0 0 1 1 1]
[0 0 1 0 1 1 1 1 0 0 1]
[0 0 0 1 1 1 1 1 0 0 1]
[0 0 0 1 0 1 1 1 1 1 0]"
JCXmtz{|fe?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 0 0 0 1 1 1 0]
[1 1 0 0 1 0 0 1 1 0 1]
[1 1 0 0 0 0 0 1 1 1 1]
[1 0 1 0 0 1 1 1 0 0 1]
[1 0 0 0 1 0 1 0 1 1 1]
[1 0 0 0 1 1 0 0 1 1 1]
[0 1 1 1 1 0 0 0 1 1 0]
[0 1 1 1 0 1 1 1 0 0 0]
[0 1 0 1 0 1 1 1 0 0 1]
[0 0 1 1 1 1 1 0 0 1 0]"
JCXmvf{~Dm?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 1 0 0 1 1 0 0]
[1 1 0 1 1 0 0 1 0 1 0]
[1 1 1 0 0 0 0 1 1 0 1]
[1 1 1 0 0 0 0 1 0 1 1]
[1 0 0 0 0 0 1 1 1 1 1]
[1 0 0 0 0 1 0 1 1 1 1]
[0 1 1 1 1 1 1 0 0 0 0]
[0 1 0 1 0 1 1 0 0 1 1]
[0 0 1 0 1 1 1 0 1 0 1]
[0 0 0 1 1 1 1 0 1 1 0]"
