Graph String Name,Masrik Form of Adjacency Matrix
G?bDvk,"[0 1 1 1 1 1 1 0]
[1 0 1 1 0 0 0 0]
[1 1 0 0 1 0 0 1]
[1 1 0 0 0 0 0 0]
[1 0 1 0 0 1 1 1]
[1 0 0 0 1 0 0 0]
[1 0 0 0 1 0 0 0]
[0 0 1 0 1 0 0 0]"
G?bDv[,"[0 1 1 1 1 1 1 0]
[1 0 1 1 0 0 0 0]
[1 1 0 0 1 1 0 0]
[1 1 0 0 0 0 0 0]
[1 0 1 0 0 1 1 1]
[1 0 1 0 1 0 0 0]
[1 0 0 0 1 0 0 0]
[0 0 0 0 1 0 0 0]"
G?bDt{,"[0 1 1 1 0 0 0 0]
[1 0 1 0 1 1 1 1]
[1 1 0 0 1 1 0 0]
[1 0 0 0 0 0 0 0]
[0 1 1 0 0 1 1 1]
[0 1 1 0 1 0 0 0]
[0 1 0 0 1 0 0 0]
[0 1 0 0 1 0 0 0]"
G?bDr{,"[0 1 1 1 1 1 1 0]
[1 0 1 0 0 0 0 1]
[1 1 0 0 0 0 0 0]
[1 0 0 0 1 1 1 1]
[1 0 0 1 0 0 0 1]
[1 0 0 1 0 0 0 0]
[1 0 0 1 0 0 0 0]
[0 1 0 1 1 0 0 0]"
G?bDv{,"[0 1 1 1 1 1 1 1]
[1 0 1 1 0 0 0 0]
[1 1 0 0 1 1 0 0]
[1 1 0 0 0 0 0 0]
[1 0 1 0 0 1 1 1]
[1 0 1 0 1 0 0 0]
[1 0 0 0 1 0 0 0]
[1 0 0 0 1 0 0 0]"
G?bBvO,"[0 1 1 1 1 0 0 0]
[1 0 0 0 0 1 1 0]
[1 0 0 0 0 1 0 1]
[1 0 0 0 0 1 0 0]
[1 0 0 0 0 0 0 0]
[0 1 1 1 0 0 1 0]
[0 1 0 0 0 1 0 1]
[0 0 1 0 0 0 1 0]"
G?bBro,"[0 1 1 1 1 0 0 0]
[1 0 0 0 0 1 1 0]
[1 0 0 0 0 1 0 1]
[1 0 0 0 0 1 0 0]
[1 0 0 0 0 1 0 0]
[0 1 1 1 1 0 0 0]
[0 1 0 0 0 0 0 1]
[0 0 1 0 0 0 1 0]"
G?bBuW,"[0 1 1 1 1 0 0 0]
[1 0 0 0 0 1 1 0]
[1 0 0 0 0 1 0 1]
[1 0 0 0 0 0 0 0]
[1 0 0 0 0 0 0 0]
[0 1 1 0 0 0 1 1]
[0 1 0 0 0 1 0 1]
[0 0 1 0 0 1 1 0]"
G?bBvo,"[0 1 1 1 1 1 0 0]
[1 0 1 0 0 0 1 0]
[1 1 0 0 0 0 0 1]
[1 0 0 0 0 0 1 1]
[1 0 0 0 0 0 0 1]
[1 0 0 0 0 0 0 1]
[0 1 0 1 0 0 0 0]
[0 0 1 1 1 1 0 0]"
G?bBvg,"[0 1 1 1 1 0 0 0]
[1 0 0 0 0 1 0 0]
[1 0 0 0 0 0 1 1]
[1 0 0 0 0 0 1 0]
[1 0 0 0 0 0 1 0]
[0 1 0 0 0 0 1 1]
[0 0 1 1 1 1 0 1]
[0 0 1 0 0 1 1 0]"
G?bBvW,"[0 1 1 1 1 0 0 0]
[1 0 0 0 0 1 1 0]
[1 0 0 0 0 1 0 1]
[1 0 0 0 0 1 0 0]
[1 0 0 0 0 0 0 0]
[0 1 1 1 0 0 1 1]
[0 1 0 0 0 1 0 1]
[0 0 1 0 0 1 1 0]"
G?bBvS,"[0 1 1 1 1 1 0 0]
[1 0 1 1 1 0 1 0]
[1 1 0 0 0 0 1 0]
[1 1 0 0 0 0 0 1]
[1 1 0 0 0 0 0 0]
[1 0 0 0 0 0 0 0]
[0 1 1 0 0 0 0 1]
[0 0 0 1 0 0 1 0]"
G?bBrs,"[0 1 1 1 1 1 0 0]
[1 0 1 1 1 1 0 0]
[1 1 0 0 0 0 1 0]
[1 1 0 0 0 0 0 1]
[1 1 0 0 0 0 0 0]
[1 1 0 0 0 0 0 0]
[0 0 1 0 0 0 0 1]
[0 0 0 1 0 0 1 0]"
G?bBu[,"[0 1 1 1 1 1 0 0]
[1 0 1 1 0 0 1 1]
[1 1 0 0 0 0 1 0]
[1 1 0 0 0 0 0 1]
[1 0 0 0 0 0 0 0]
[1 0 0 0 0 0 0 0]
[0 1 1 0 0 0 0 1]
[0 1 0 1 0 0 1 0]"
G?bBvw,"[0 1 1 1 1 1 1 0]
[1 0 1 1 0 0 0 0]
[1 1 0 0 1 0 0 0]
[1 1 0 0 0 0 0 1]
[1 0 1 0 0 0 0 1]
[1 0 0 0 0 0 0 1]
[1 0 0 0 0 0 0 1]
[0 0 0 1 1 1 1 0]"
G?bBvs,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 1 0 0]
[1 1 0 0 0 0 0 1]
[1 1 0 0 0 0 1 0]
[1 1 0 0 0 0 0 0]
[1 1 0 0 0 0 0 0]
[1 0 0 1 0 0 0 1]
[0 0 1 0 0 0 1 0]"
G?bBvk,"[0 1 1 1 1 1 0 0]
[1 0 1 1 1 0 1 1]
[1 1 0 0 0 0 1 0]
[1 1 0 0 0 0 0 0]
[1 1 0 0 0 0 0 0]
[1 0 0 0 0 0 0 1]
[0 1 1 0 0 0 0 1]
[0 1 0 0 0 1 1 0]"
G?bBv[,"[0 1 1 1 1 1 0 0]
[1 0 1 1 1 0 1 1]
[1 1 0 0 0 0 1 0]
[1 1 0 0 0 0 0 1]
[1 1 0 0 0 0 0 0]
[1 0 0 0 0 0 0 0]
[0 1 1 0 0 0 0 1]
[0 1 0 1 0 0 1 0]"
G?bBv{,"[0 1 1 1 1 1 1 1]
[1 0 1 1 1 1 0 0]
[1 1 0 0 0 0 1 0]
[1 1 0 0 0 0 0 1]
[1 1 0 0 0 0 0 0]
[1 1 0 0 0 0 0 0]
[1 0 1 0 0 0 0 1]
[1 0 0 1 0 0 1 0]"
G?bFJo,"[0 1 1 1 1 0 0 0]
[1 0 0 0 0 1 0 0]
[1 0 0 0 0 0 1 1]
[1 0 0 0 0 0 1 0]
[1 0 0 0 0 0 0 0]
[0 1 0 0 0 0 1 1]
[0 0 1 1 0 1 0 1]
[0 0 1 0 0 1 1 0]"
G?bFNo,"[0 1 1 1 1 1 0 0]
[1 0 1 0 0 0 1 1]
[1 1 0 0 0 0 0 0]
[1 0 0 0 0 0 1 1]
[1 0 0 0 0 0 1 0]
[1 0 0 0 0 0 0 0]
[0 1 0 1 1 0 0 1]
[0 1 0 1 0 0 1 0]"
G?bFNg,"[0 1 1 1 1 1 0 0]
[1 0 1 0 0 0 1 1]
[1 1 0 1 0 0 1 0]
[1 0 1 0 0 0 1 0]
[1 0 0 0 0 0 1 0]
[1 0 0 0 0 0 0 0]
[0 1 1 1 1 0 0 0]
[0 1 0 0 0 0 0 0]"
G?bFMw,"[0 1 1 1 1 0 0 0]
[1 0 1 0 0 1 1 0]
[1 1 0 1 0 1 0 0]
[1 0 1 0 0 1 0 0]
[1 0 0 0 0 0 0 0]
[0 1 1 1 0 0 1 1]
[0 1 0 0 0 1 0 0]
[0 0 0 0 0 1 0 0]"
G?bFLw,"[0 1 1 1 1 0 0 0]
[1 0 1 0 0 1 1 0]
[1 1 0 1 0 1 0 0]
[1 0 1 0 0 0 0 0]
[1 0 0 0 0 1 0 0]
[0 1 1 0 1 0 1 1]
[0 1 0 0 0 1 0 0]
[0 0 0 0 0 1 0 0]"
G?bFJw,"[0 1 1 1 1 1 0 0]
[1 0 1 0 0 0 1 1]
[1 1 0 0 0 0 1 0]
[1 0 0 0 0 0 0 1]
[1 0 0 0 0 0 1 0]
[1 0 0 0 0 0 0 0]
[0 1 1 0 1 0 0 1]
[0 1 0 1 0 0 1 0]"
G?bFMs,"[0 1 1 1 1 1 0 0]
[1 0 1 1 0 0 1 1]
[1 1 0 0 1 0 1 0]
[1 1 0 0 1 0 0 0]
[1 0 1 1 0 0 0 0]
[1 0 0 0 0 0 0 0]
[0 1 1 0 0 0 0 0]
[0 1 0 0 0 0 0 0]"
G?bFJs,"[0 1 1 1 1 1 0 0]
[1 0 1 1 0 0 1 1]
[1 1 0 0 0 0 1 0]
[1 1 0 0 0 0 0 0]
[1 0 0 0 0 0 0 1]
[1 0 0 0 0 0 0 0]
[0 1 1 0 0 0 0 1]
[0 1 0 0 1 0 1 0]"
G?bFMk,"[0 1 1 1 1 1 0 0]
[1 0 1 1 1 0 1 0]
[1 1 0 1 0 0 0 1]
[1 1 1 0 1 0 0 0]
[1 1 0 1 0 0 0 0]
[1 0 0 0 0 0 0 0]
[0 1 0 0 0 0 0 0]
[0 0 1 0 0 0 0 0]"
G?bFK{,"[0 1 1 1 1 1 0 0]
[1 0 1 1 0 0 1 1]
[1 1 0 1 0 0 1 0]
[1 1 1 0 1 0 0 0]
[1 0 0 1 0 0 0 0]
[1 0 0 0 0 0 0 0]
[0 1 1 0 0 0 0 0]
[0 1 0 0 0 0 0 0]"
G?bFI{,"[0 1 1 1 1 1 0 0]
[1 0 1 1 0 0 1 1]
[1 1 0 1 1 0 0 0]
[1 1 1 0 0 0 0 0]
[1 0 1 0 0 0 1 0]
[1 0 0 0 0 0 0 0]
[0 1 0 0 1 0 0 0]
[0 1 0 0 0 0 0 0]"
G?bFNw,"[0 1 1 1 1 1 1 0]
[1 0 1 1 0 0 0 1]
[1 1 0 0 1 0 0 1]
[1 1 0 0 0 0 0 1]
[1 0 1 0 0 0 0 0]
[1 0 0 0 0 0 0 1]
[1 0 0 0 0 0 0 0]
[0 1 1 1 0 1 0 0]"
G?bFNs,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 0 0 1]
[1 1 0 0 0 1 0 1]
[1 1 0 0 0 0 0 1]
[1 1 0 0 0 0 0 0]
[1 0 1 0 0 0 0 0]
[1 0 0 0 0 0 0 0]
[0 1 1 1 0 0 0 0]"
G?bFNk,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 1 0 0]
[1 1 0 1 0 0 0 1]
[1 1 1 0 1 0 0 0]
[1 1 0 1 0 0 0 0]
[1 1 0 0 0 0 0 0]
[1 0 0 0 0 0 0 0]
[0 0 1 0 0 0 0 0]"
G?bFM{,"[0 1 1 1 1 1 0 0]
[1 0 1 1 1 0 1 1]
[1 1 0 1 0 0 1 0]
[1 1 1 0 1 0 0 0]
[1 1 0 1 0 0 0 0]
[1 0 0 0 0 0 0 0]
[0 1 1 0 0 0 0 0]
[0 1 0 0 0 0 0 0]"
G?bFL{,"[0 1 1 1 1 1 0 0]
[1 0 1 1 1 0 1 1]
[1 1 0 1 0 0 1 0]
[1 1 1 0 0 1 0 0]
[1 1 0 0 0 0 0 0]
[1 0 0 1 0 0 0 0]
[0 1 1 0 0 0 0 0]
[0 1 0 0 0 0 0 0]"
G?bFJ{,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 0 0 1]
[1 1 0 1 0 0 0 1]
[1 1 1 0 0 0 0 0]
[1 1 0 0 0 0 0 0]
[1 0 0 0 0 0 0 1]
[1 0 0 0 0 0 0 0]
[0 1 1 0 0 1 0 0]"
G?bFN{,"[0 1 1 1 1 1 1 1]
[1 0 1 1 1 1 0 0]
[1 1 0 1 0 0 1 0]
[1 1 1 0 1 0 0 0]
[1 1 0 1 0 0 0 0]
[1 1 0 0 0 0 0 0]
[1 0 1 0 0 0 0 0]
[1 0 0 0 0 0 0 0]"
G?bDjo,"[0 1 1 1 1 0 0 0]
[1 0 0 0 0 1 0 0]
[1 0 0 0 0 0 1 0]
[1 0 0 0 0 0 1 0]
[1 0 0 0 0 0 0 1]
[0 1 0 0 0 0 1 1]
[0 0 1 1 0 1 0 1]
[0 0 0 0 1 1 1 0]"
G?bDno,"[0 1 1 1 1 1 0 0]
[1 0 1 0 0 0 1 1]
[1 1 0 0 0 0 0 0]
[1 0 0 0 0 0 1 0]
[1 0 0 0 0 0 1 0]
[1 0 0 0 0 0 0 1]
[0 1 0 1 1 0 0 1]
[0 1 0 0 0 1 1 0]"
G?bDng,"[0 1 1 1 1 1 0 0]
[1 0 1 1 0 0 1 0]
[1 1 0 0 0 0 1 1]
[1 1 0 0 0 0 0 0]
[1 0 0 0 0 0 1 0]
[1 0 0 0 0 0 1 0]
[0 1 1 0 1 1 0 0]
[0 0 1 0 0 0 0 0]"
G?bDnW,"[0 1 1 1 1 1 0 0]
[1 0 1 1 0 0 1 0]
[1 1 0 0 1 0 1 0]
[1 1 0 0 0 0 0 0]
[1 0 1 0 0 0 0 0]
[1 0 0 0 0 0 1 0]
[0 1 1 0 0 1 0 1]
[0 0 0 0 0 0 1 0]"
G?bDnc,"[0 1 1 1 1 1 0 0]
[1 0 1 1 1 0 1 0]
[1 1 0 0 0 0 1 1]
[1 1 0 0 0 0 0 0]
[1 1 0 0 0 0 0 0]
[1 0 0 0 0 0 1 0]
[0 1 1 0 0 1 0 0]
[0 0 1 0 0 0 0 0]"
G?bDnS,"[0 1 1 1 1 1 0 0]
[1 0 1 1 0 0 1 1]
[1 1 0 0 1 0 1 0]
[1 1 0 0 0 0 0 0]
[1 0 1 0 0 0 0 0]
[1 0 0 0 0 0 1 0]
[0 1 1 0 0 1 0 0]
[0 1 0 0 0 0 0 0]"
G?bDls,"[0 1 1 1 0 0 0 0]
[1 0 1 0 1 1 1 0]
[1 1 0 0 1 0 0 1]
[1 0 0 0 0 0 0 0]
[0 1 1 0 0 1 1 1]
[0 1 0 0 1 0 0 0]
[0 1 0 0 1 0 0 0]
[0 0 1 0 1 0 0 0]"
G?bDjs,"[0 1 1 1 1 1 0 0]
[1 0 1 1 0 0 1 1]
[1 1 0 0 0 0 0 0]
[1 1 0 0 0 0 0 0]
[1 0 0 0 0 0 1 0]
[1 0 0 0 0 0 0 1]
[0 1 0 0 1 0 0 1]
[0 1 0 0 0 1 1 0]"
G?bDnK,"[0 1 1 1 1 1 0 0]
[1 0 1 1 1 0 0 0]
[1 1 0 1 0 1 1 0]
[1 1 1 0 0 0 0 1]
[1 1 0 0 0 0 0 0]
[1 0 1 0 0 0 0 0]
[0 0 1 0 0 0 0 0]
[0 0 0 1 0 0 0 0]"
G?bDlk,"[0 1 1 1 1 0 0 0]
[1 0 1 1 0 1 1 0]
[1 1 0 1 0 1 1 0]
[1 1 1 0 0 0 0 1]
[1 0 0 0 0 0 0 0]
[0 1 1 0 0 0 0 0]
[0 1 1 0 0 0 0 0]
[0 0 0 1 0 0 0 0]"
G?bDm[,"[0 1 1 1 1 1 0 0]
[1 0 1 1 0 0 1 1]
[1 1 0 1 1 0 0 0]
[1 1 1 0 0 1 0 0]
[1 0 1 0 0 0 0 0]
[1 0 0 1 0 0 0 0]
[0 1 0 0 0 0 0 0]
[0 1 0 0 0 0 0 0]"
G?bDnw,"[0 1 1 1 1 1 1 0]
[1 0 1 1 0 0 0 1]
[1 1 0 0 1 0 0 1]
[1 1 0 0 0 0 0 0]
[1 0 1 0 0 0 0 0]
[1 0 0 0 0 0 0 1]
[1 0 0 0 0 0 0 1]
[0 1 1 0 0 1 1 0]"
G?bDns,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 0 0 1]
[1 1 0 0 0 1 0 1]
[1 1 0 0 0 0 0 0]
[1 1 0 0 0 0 0 0]
[1 0 1 0 0 0 0 0]
[1 0 0 0 0 0 0 1]
[0 1 1 0 0 0 1 0]"
G?bDnk,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 0 0 0]
[1 1 0 1 0 1 1 0]
[1 1 1 0 0 0 0 1]
[1 1 0 0 0 0 0 0]
[1 0 1 0 0 0 0 0]
[1 0 1 0 0 0 0 0]
[0 0 0 1 0 0 0 0]"
G?bDn[,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 0 0 0]
[1 1 0 1 0 1 0 1]
[1 1 1 0 0 0 1 0]
[1 1 0 0 0 0 0 0]
[1 0 1 0 0 0 0 0]
[1 0 0 1 0 0 0 0]
[0 0 1 0 0 0 0 0]"
G?bDn{,"[0 1 1 1 1 1 1 1]
[1 0 1 1 1 0 0 0]
[1 1 0 1 0 1 1 0]
[1 1 1 0 0 0 0 1]
[1 1 0 0 0 0 0 0]
[1 0 1 0 0 0 0 0]
[1 0 1 0 0 0 0 0]
[1 0 0 1 0 0 0 0]"
G?bE^o,"[0 1 1 1 1 1 0 0]
[1 0 1 0 0 0 1 1]
[1 1 0 0 0 0 1 0]
[1 0 0 0 0 0 1 1]
[1 0 0 0 0 0 0 0]
[1 0 0 0 0 0 0 0]
[0 1 1 1 0 0 0 1]
[0 1 0 1 0 0 1 0]"
G?bE^g,"[0 1 1 1 1 1 0 0]
[1 0 1 0 0 0 1 1]
[1 1 0 1 0 0 1 0]
[1 0 1 0 0 0 1 0]
[1 0 0 0 0 0 0 0]
[1 0 0 0 0 0 0 0]
[0 1 1 1 0 0 0 1]
[0 1 0 0 0 0 1 0]"
G?bE^w,"[0 1 1 1 1 1 1 0]
[1 0 1 1 0 0 0 1]
[1 1 0 0 1 0 0 1]
[1 1 0 0 0 0 0 1]
[1 0 1 0 0 0 0 1]
[1 0 0 0 0 0 0 0]
[1 0 0 0 0 0 0 0]
[0 1 1 1 1 0 0 0]"
G?bE^s,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 0 0 1]
[1 1 0 1 0 0 0 1]
[1 1 1 0 0 0 0 0]
[1 1 0 0 0 0 0 1]
[1 0 0 0 0 0 0 0]
[1 0 0 0 0 0 0 0]
[0 1 1 0 1 0 0 0]"
G?bE^k,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 0 0 1]
[1 1 0 1 0 0 0 1]
[1 1 1 0 1 0 0 0]
[1 1 0 1 0 0 0 0]
[1 0 0 0 0 0 0 0]
[1 0 0 0 0 0 0 0]
[0 1 1 0 0 0 0 0]"
G?bE^{,"[0 1 1 1 1 1 1 1]
[1 0 1 1 1 1 0 0]
[1 1 0 1 1 0 0 0]
[1 1 1 0 0 1 0 0]
[1 1 1 0 0 0 0 0]
[1 1 0 1 0 0 0 0]
[1 0 0 0 0 0 0 0]
[1 0 0 0 0 0 0 0]"
G?bFvo,"[0 1 1 1 1 1 0 0]
[1 0 1 0 0 0 1 1]
[1 1 0 0 0 0 1 0]
[1 0 0 0 0 0 1 1]
[1 0 0 0 0 0 1 0]
[1 0 0 0 0 0 1 0]
[0 1 1 1 1 1 0 0]
[0 1 0 1 0 0 0 0]"
G?bFvW,"[0 1 1 1 1 1 0 0]
[1 0 1 0 0 0 1 1]
[1 1 0 0 0 0 1 0]
[1 0 0 0 0 0 1 1]
[1 0 0 0 0 0 1 0]
[1 0 0 0 0 0 0 0]
[0 1 1 1 1 0 0 1]
[0 1 0 1 0 0 1 0]"
G?bFrw,"[0 1 1 1 1 1 0 0]
[1 0 1 0 0 0 1 0]
[1 1 0 0 0 0 0 1]
[1 0 0 0 0 0 1 1]
[1 0 0 0 0 0 0 1]
[1 0 0 0 0 0 0 1]
[0 1 0 1 0 0 0 1]
[0 0 1 1 1 1 1 0]"
G?bFvw,"[0 1 1 1 1 1 1 0]
[1 0 1 1 0 0 0 0]
[1 1 0 0 1 0 0 1]
[1 1 0 0 0 0 0 1]
[1 0 1 0 0 0 0 1]
[1 0 0 0 0 0 0 1]
[1 0 0 0 0 0 0 1]
[0 0 1 1 1 1 1 0]"
G?bFvs,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 1 1 0]
[1 1 0 1 0 0 0 1]
[1 1 1 0 0 0 0 0]
[1 1 0 0 0 0 0 1]
[1 1 0 0 0 0 0 0]
[1 1 0 0 0 0 0 0]
[0 0 1 0 1 0 0 0]"
G?bFv[,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 1 0 1]
[1 1 0 1 0 0 0 1]
[1 1 1 0 0 0 0 0]
[1 1 0 0 0 0 0 1]
[1 1 0 0 0 0 0 0]
[1 0 0 0 0 0 0 0]
[0 1 1 0 1 0 0 0]"
G?bFr{,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 1 0 1]
[1 1 0 0 0 0 0 1]
[1 1 0 0 0 0 1 0]
[1 1 0 0 0 0 0 0]
[1 1 0 0 0 0 0 0]
[1 0 0 1 0 0 0 1]
[0 1 1 0 0 0 1 0]"
G?bFv{,"[0 1 1 1 1 1 1 1]
[1 0 1 1 1 1 1 0]
[1 1 0 1 0 0 0 1]
[1 1 1 0 0 0 0 0]
[1 1 0 0 0 0 0 1]
[1 1 0 0 0 0 0 0]
[1 1 0 0 0 0 0 0]
[1 0 1 0 1 0 0 0]"
G?bFno,"[0 1 1 1 1 1 0 0]
[1 0 1 0 0 0 1 1]
[1 1 0 0 0 0 0 0]
[1 0 0 0 0 0 1 1]
[1 0 0 0 0 0 1 0]
[1 0 0 0 0 0 1 0]
[0 1 0 1 1 1 0 1]
[0 1 0 1 0 0 1 0]"
G?bFng,"[0 1 1 1 1 1 0 0]
[1 0 1 0 0 0 1 1]
[1 1 0 1 0 0 1 0]
[1 0 1 0 0 0 1 0]
[1 0 0 0 0 0 1 0]
[1 0 0 0 0 0 1 0]
[0 1 1 1 1 1 0 0]
[0 1 0 0 0 0 0 0]"
G?bFnW,"[0 1 1 1 1 1 0 0]
[1 0 1 0 0 0 1 1]
[1 1 0 1 0 0 1 0]
[1 0 1 0 0 0 1 0]
[1 0 0 0 0 0 1 0]
[1 0 0 0 0 0 0 0]
[0 1 1 1 1 0 0 1]
[0 1 0 0 0 0 1 0]"
G?bFlw,"[0 1 1 1 1 1 0 0]
[1 0 1 0 0 0 1 1]
[1 1 0 1 0 0 1 0]
[1 0 1 0 0 0 0 0]
[1 0 0 0 0 0 1 0]
[1 0 0 0 0 0 1 0]
[0 1 1 0 1 1 0 1]
[0 1 0 0 0 0 1 0]"
G?bFjw,"[0 1 1 1 1 1 0 0]
[1 0 1 0 0 0 1 1]
[1 1 0 0 0 0 1 0]
[1 0 0 0 0 0 0 1]
[1 0 0 0 0 0 1 0]
[1 0 0 0 0 0 1 0]
[0 1 1 0 1 1 0 1]
[0 1 0 1 0 0 1 0]"
G?bFnw,"[0 1 1 1 1 1 1 0]
[1 0 1 1 0 0 0 1]
[1 1 0 0 1 0 0 1]
[1 1 0 0 0 0 0 1]
[1 0 1 0 0 0 0 0]
[1 0 0 0 0 0 0 1]
[1 0 0 0 0 0 0 1]
[0 1 1 1 0 1 1 0]"
G?bFns,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 1 0 1]
[1 1 0 0 0 0 1 1]
[1 1 0 0 0 0 0 1]
[1 1 0 0 0 0 0 0]
[1 1 0 0 0 0 0 0]
[1 0 1 0 0 0 0 0]
[0 1 1 1 0 0 0 0]"
G?bFnk,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 1 1 0]
[1 1 0 1 0 0 0 1]
[1 1 1 0 1 0 0 0]
[1 1 0 1 0 0 0 0]
[1 1 0 0 0 0 0 0]
[1 1 0 0 0 0 0 0]
[0 0 1 0 0 0 0 0]"
G?bFn[,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 1 0 1]
[1 1 0 1 0 0 0 1]
[1 1 1 0 1 0 0 0]
[1 1 0 1 0 0 0 0]
[1 1 0 0 0 0 0 0]
[1 0 0 0 0 0 0 0]
[0 1 1 0 0 0 0 0]"
G?bFl{,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 1 0 1]
[1 1 0 1 0 0 0 1]
[1 1 1 0 0 0 1 0]
[1 1 0 0 0 0 0 0]
[1 1 0 0 0 0 0 0]
[1 0 0 1 0 0 0 0]
[0 1 1 0 0 0 0 0]"
G?bFj{,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 1 0 1]
[1 1 0 1 0 0 0 1]
[1 1 1 0 0 0 0 0]
[1 1 0 0 0 0 0 0]
[1 1 0 0 0 0 0 0]
[1 0 0 0 0 0 0 1]
[0 1 1 0 0 0 1 0]"
G?bFn{,"[0 1 1 1 1 1 1 1]
[1 0 1 1 1 1 1 0]
[1 1 0 1 0 0 0 1]
[1 1 1 0 1 0 0 0]
[1 1 0 1 0 0 0 0]
[1 1 0 0 0 0 0 0]
[1 1 0 0 0 0 0 0]
[1 0 1 0 0 0 0 0]"
G?bF]w,"[0 1 1 1 1 1 0 0]
[1 0 1 1 0 0 1 0]
[1 1 0 0 1 0 1 0]
[1 1 0 0 0 0 1 0]
[1 0 1 0 0 0 1 0]
[1 0 0 0 0 0 0 0]
[0 1 1 1 1 0 0 1]
[0 0 0 0 0 0 1 0]"
G?bF^w,"[0 1 1 1 1 1 1 0]
[1 0 1 1 0 0 0 1]
[1 1 0 0 1 0 0 1]
[1 1 0 0 0 0 0 1]
[1 0 1 0 0 0 0 1]
[1 0 0 0 0 0 0 1]
[1 0 0 0 0 0 0 0]
[0 1 1 1 1 1 0 0]"
G?bF]{,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 1 0 1]
[1 1 0 1 1 0 0 0]
[1 1 1 0 0 1 0 0]
[1 1 1 0 0 0 0 0]
[1 1 0 1 0 0 0 0]
[1 0 0 0 0 0 0 0]
[0 1 0 0 0 0 0 0]"
G?bF^{,"[0 1 1 1 1 1 1 1]
[1 0 1 1 1 1 1 0]
[1 1 0 1 1 0 0 0]
[1 1 1 0 0 1 0 0]
[1 1 1 0 0 0 0 0]
[1 1 0 1 0 0 0 0]
[1 1 0 0 0 0 0 0]
[1 0 0 0 0 0 0 0]"
G?bF~w,"[0 1 1 1 1 1 1 0]
[1 0 1 1 0 0 0 1]
[1 1 0 0 1 0 0 1]
[1 1 0 0 0 0 0 1]
[1 0 1 0 0 0 0 1]
[1 0 0 0 0 0 0 1]
[1 0 0 0 0 0 0 1]
[0 1 1 1 1 1 1 0]"
G?bF~{,"[0 1 1 1 1 1 1 1]
[1 0 1 1 1 1 1 1]
[1 1 0 1 1 0 0 0]
[1 1 1 0 0 1 0 0]
[1 1 1 0 0 0 0 0]
[1 1 0 1 0 0 0 0]
[1 1 0 0 0 0 0 0]
[1 1 0 0 0 0 0 0]"
G?`bF_,"[0 1 1 1 1 0 0 0]
[1 0 0 0 0 1 0 0]
[1 0 0 0 0 0 1 1]
[1 0 0 0 0 0 1 1]
[1 0 0 0 0 0 0 0]
[0 1 0 0 0 0 0 0]
[0 0 1 1 0 0 0 0]
[0 0 1 1 0 0 0 0]"
G?`bEo,"[0 1 1 0 0 0 0 0]
[1 0 0 1 1 0 0 0]
[1 0 0 1 0 0 0 0]
[0 1 1 0 0 0 0 0]
[0 1 0 0 0 1 1 1]
[0 0 0 0 1 0 1 0]
[0 0 0 0 1 1 0 0]
[0 0 0 0 1 0 0 0]"
G?`bEg,"[0 1 1 1 0 0 0 0]
[1 0 1 0 1 1 0 0]
[1 1 0 0 0 0 1 0]
[1 0 0 0 0 0 1 0]
[0 1 0 0 0 0 0 1]
[0 1 0 0 0 0 0 0]
[0 0 1 1 0 0 0 0]
[0 0 0 0 1 0 0 0]"
G?`bFo,"[0 1 1 1 1 1 0 0]
[1 0 1 0 0 0 0 0]
[1 1 0 0 0 0 0 0]
[1 0 0 0 0 0 1 1]
[1 0 0 0 0 0 1 1]
[1 0 0 0 0 0 0 0]
[0 0 0 1 1 0 0 0]
[0 0 0 1 1 0 0 0]"
G?`bFg,"[0 1 1 1 1 1 0 0]
[1 0 1 1 0 0 0 0]
[1 1 0 0 0 0 1 0]
[1 1 0 0 0 0 1 0]
[1 0 0 0 0 0 0 1]
[1 0 0 0 0 0 0 0]
[0 0 1 1 0 0 0 0]
[0 0 0 0 1 0 0 0]"
G?`bEw,"[0 1 1 1 0 0 0 0]
[1 0 1 0 1 1 1 0]
[1 1 0 0 0 0 0 1]
[1 0 0 0 0 0 0 1]
[0 1 0 0 0 1 0 0]
[0 1 0 0 1 0 0 0]
[0 1 0 0 0 0 0 0]
[0 0 1 1 0 0 0 0]"
